Tag,UHF,RFID,ALT,ACTIVE,Lot,Pen,Zone,Date,DOF,Event Type,Diagnosis,Regimen,Drugs Given,To Pen,Last Go Home,Rider,Pull,Pull Count,Lung Score,Illness Severity,Temp,Weight,Risk,Sex,Hide Color,Total Charge,Status,
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","301","","12/08/23","53","TRMT","RESPIRATORY","","NUFLOR 37.0 ml","301","","Spillman, Daisy","Yes","1","","1","107.5","611.0","Not Specified","Steer","","22.94","LIVE"
"","","","","","LL3","301","","12/08/23","53","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","301","","Spillman, Daisy","Yes","1","","1","107.5","611.0","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","301","","12/08/23","53","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","1","","1","107.5","611.0","Not Specified","Steer","","1.29","LIVE"
"","","","","","LL3","301","","11/07/23","22","MOVE","","","","301","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","401","","11/04/23","19","MOVE","","","","401","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Steer","","1.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Steer","","3.79","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Steer","","1.56","LIVE"
"","","","","","LL3","SO4","","11/03/23","1","PROCESS","","","","SO4","","","No","","","","","470.0","Not Specified","Steer","","","LIVE"
"LL102","","","","","LL3","107","","03/27/24","141","SHIP","","","","","","","No","","","","","","Not Specified","Steer","","","RAILED"
"","","","","","LL3","107","","03/05/24","119","TRMT","BLOAT","","","107","","Spillman, Daisy","Yes","4","","1","","563.0","Not Specified","Steer","","","RAILED"
"","","","","","LL3","107","","12/27/23","50","MOVE","","","","107","","","No","","","","","","Not Specified","Steer","","","RAILED"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Steer","","0.50","RAILED"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","RAILED"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Steer","","8.18","RAILED"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","RAILED"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","RAILED"
"","","","","","LL3","301","","11/17/23","32","TRMT","RESPIRATORY","R3","ADVOCIN 12.0 ml","301","","Spillman, Daisy","Yes","3","","1","105.5","575.0","Not Specified","Steer","","21.00","RAILED"
"","","","","","LL3","301","","11/17/23","32","TRMT","RESPIRATORY","R3","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","3","","1","105.5","575.0","Not Specified","Steer","","1.29","RAILED"
"","","","","","LL3","301","","11/15/23","30","TRMT","RESPIRATORY","","ADVOCIN 11.0 ml","301","","Spillman, Daisy","Yes","2","","1","105.3","573.0","Not Specified","Steer","","19.25","RAILED"
"","","","","","LL3","301","","11/15/23","30","TRMT","RESPIRATORY","","EXCEDE 9.0 ml","301","","Spillman, Daisy","Yes","2","","1","105.3","573.0","Not Specified","Steer","","18.45","RAILED"
"","","","","","LL3","301","","11/15/23","30","TRMT","RESPIRATORY","R2","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","2","","1","105.3","573.0","Not Specified","Steer","","1.29","RAILED"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","301","","Spillman, Daisy","Yes","1","","1","106.4","566.0","Not Specified","Steer","","21.08","RAILED"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","301","","Spillman, Daisy","Yes","1","","1","106.4","566.0","Not Specified","Steer","","0.50","RAILED"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","1","","1","106.4","566.0","Not Specified","Steer","","1.29","RAILED"
"","","","","","LL3","301","","11/07/23","22","MOVE","","","","301","","","No","","","","","","Not Specified","Steer","","","RAILED"
"","","","","","LL3","401","","11/04/23","19","MOVE","","","","401","","","No","","","","","","Not Specified","Steer","","","RAILED"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Steer","","1.50","RAILED"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","RAILED"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Steer","","0.50","RAILED"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Steer","","3.79","RAILED"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Steer","","1.56","RAILED"
"","","","","","LL3","SO4","","11/03/23","1","PROCESS","","","","SO4","","","No","","","","","503.0","Not Specified","Steer","","","RAILED"
"LL103","","","","","LL3","107","","01/11/24","65","DEAD","RESPIRATORY","","","","","Spillman, Daisy","No","","","","","","Not Specified","Steer","","","DEAD"
"","","","","","LL3","107","","12/27/23","50","MOVE","","","","107","","","No","","","","","","Not Specified","Steer","","","DEAD"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Steer","","0.50","DEAD"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","DEAD"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Steer","","8.18","DEAD"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","DEAD"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","DEAD"
"","","","","","LL3","301","","11/27/23","42","TRMT","RESPIRATORY","RC","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","4","","1","105.1","591.0","Not Specified","Steer","","1.29","DEAD"
"","","","","","LL3","301","","11/27/23","42","TRMT","RESPIRATORY","","ZUPREVO 6.0 ml","301","","Spillman, Daisy","Yes","4","","1","105.1","591.0","Not Specified","Steer","","25.20","DEAD"
"","","","","","LL3","301","","11/25/23","40","TRMT","RESPIRATORY","R3","ADVOCIN 12.0 ml","301","","Spillman, Daisy","Yes","3","","1","105.6","589.0","Not Specified","Steer","","21.00","DEAD"
"","","","","","LL3","301","","11/25/23","40","TRMT","RESPIRATORY","R3","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","3","","1","105.6","589.0","Not Specified","Steer","","1.29","DEAD"
"","","","","","LL3","301","","11/23/23","38","TRMT","RESPIRATORY","","ADVOCIN 12.0 ml","301","","Spillman, Daisy","Yes","2","","1","104.0","587.0","Not Specified","Steer","","21.00","DEAD"
"","","","","","LL3","301","","11/23/23","38","TRMT","RESPIRATORY","","EXCEDE 9.0 ml","301","","Spillman, Daisy","Yes","2","","1","104.0","587.0","Not Specified","Steer","","18.45","DEAD"
"","","","","","LL3","301","","11/23/23","38","TRMT","RESPIRATORY","R2","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","2","","1","104.0","587.0","Not Specified","Steer","","1.29","DEAD"
"","","","","","LL3","301","","11/13/23","28","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","301","","Spillman, Daisy","Yes","1","","1","105.3","574.0","Not Specified","Steer","","21.08","DEAD"
"","","","","","LL3","301","","11/13/23","28","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","301","","Spillman, Daisy","Yes","1","","1","105.3","574.0","Not Specified","Steer","","0.50","DEAD"
"","","","","","LL3","301","","11/13/23","28","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","1","","1","105.3","574.0","Not Specified","Steer","","1.29","DEAD"
"","","","","","LL3","301","","11/07/23","22","MOVE","","","","301","","","No","","","","","","Not Specified","Steer","","","DEAD"
"","","","","","LL3","401","","11/04/23","19","MOVE","","","","401","","","No","","","","","","Not Specified","Steer","","","DEAD"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Steer","","1.50","DEAD"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","DEAD"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Steer","","0.50","DEAD"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Steer","","3.79","DEAD"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Steer","","1.56","DEAD"
"","","","","","LL3","SO4","","11/03/23","1","PROCESS","","","","SO4","","","No","","","","","470.0","Not Specified","Steer","","","DEAD"
"LL104","","","","","LL3","107","","12/27/23","50","MOVE","","","","107","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Steer","","8.18","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","301","","11/30/23","45","TRMT","RESPIRATORY","","ADVOCIN 12.0 ml","301","","Spillman, Daisy","Yes","2","","1","106.3","597.0","Not Specified","Steer","","21.00","LIVE"
"","","","","","LL3","301","","11/30/23","45","TRMT","RESPIRATORY","","EXCEDE 9.0 ml","301","","Spillman, Daisy","Yes","2","","1","106.3","597.0","Not Specified","Steer","","18.45","LIVE"
"","","","","","LL3","301","","11/30/23","45","TRMT","RESPIRATORY","","INFORCE 3 (NASAL) 1.0 ds","301","","Spillman, Daisy","Yes","2","","1","106.3","597.0","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","301","","11/30/23","45","TRMT","RESPIRATORY","R2","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","2","","1","106.3","597.0","Not Specified","Steer","","1.29","LIVE"
"","","","","","LL3","301","","11/20/23","35","TRMT","RESPIRATORY","","NUFLOR 35.0 ml","301","","Spillman, Daisy","Yes","1","","1","104.5","584.0","Not Specified","Steer","","21.70","LIVE"
"","","","","","LL3","301","","11/20/23","35","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","301","","Spillman, Daisy","Yes","1","","1","104.5","584.0","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","301","","11/20/23","35","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","1","","1","104.5","584.0","Not Specified","Steer","","1.29","LIVE"
"","","","","","LL3","301","","11/07/23","22","MOVE","","","","301","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","401","","11/04/23","19","MOVE","","","","401","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Steer","","1.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Steer","","3.79","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Steer","","1.56","LIVE"
"","","","","","LL3","SO4","","11/03/23","1","PROCESS","","","","SO4","","","No","","","","","504.0","Not Specified","Steer","","","LIVE"
"LL105","","","","","LL3","107","","12/27/23","50","MOVE","","","","107","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Steer","","8.18","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","301","","Spillman, Daisy","Yes","1","","1","106.8","566.0","Not Specified","Steer","","21.08","LIVE"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","301","","Spillman, Daisy","Yes","1","","1","106.8","566.0","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","301","","11/08/23","23","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","301","","Spillman, Daisy","Yes","1","","1","106.8","566.0","Not Specified","Steer","","1.29","LIVE"
"","","","","","LL3","301","","11/07/23","22","MOVE","","","","301","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","401","","11/04/23","19","MOVE","","","","401","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Steer","","1.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Steer","","3.79","LIVE"
"","","","","","LL3","SO4","","11/04/23","2","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Steer","","1.56","LIVE"
"","","","","","LL3","SO4","","11/03/23","1","PROCESS","","","","SO4","","","No","","","","","599.0","Not Specified","Steer","","","LIVE"
"LL106","","","","","LL3","107","","12/27/23","50","MOVE","","","","107","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Steer","","0.50","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Steer","","8.18","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Steer","","1.02","LIVE"
"","","","","","LL3","SH1","","12/27/23","72","MOVE","","","","SH1","","","No","","","","","","Not Specified","Steer","","","LIVE"
"","","","","","LL3","301","","11/28/23","43","TRMT","OTHER","","INFORCE 3 (NASAL) 1.0 ds","301","","Spillman, Daisy","Yes","4","","1","","592.0","Not Specified","Steer","","1.64","LIVE"
"","","","","","LL3","301","","11/26/23","41","TRMT","OTHER","","ZUPREVO 6.0 ml","301","","Spillman, Daisy","Yes","3","","1","104.9","590.0","Not Specified","Steer","","25.20","LIVE"
"","","","","","LL3","301","","11/24/23","39","TRMT","OTHER","","BIOMYCIN 200 27.0 ml","301","","Spillman, Daisy","Yes","2","","1","","588.0","Not Specified","Steer","","3.51","LIVE"
"","","","","","LL3","301","","11/24/23","39","TRMT","OTHER","","THIAMINE (500MG/ML) 5.0 ml","301","","Spillman, Daisy","Yes","2","","1","","588.0","Not Specified","Steer","","1.10","LIVE"
"","","","","","LL3","301","","11/20/23","35","TRMT","RESPIRATORY","","NUFLOR 35.0 ml","301","","Spillman, Daisy","Yes","1","","1","104.3","584.0","Not Specified","Steer","","21.70","LIVE"
