Tag,UHF,RFID,ALT,ACTIVE,Lot,Pen,Zone,Date,DOF,Event Type,Diagnosis,Regimen,Drugs Given,To Pen,Last Go Home,Rider,Pull,Pull Count,Lung Score,Illness Severity,Temp,Weight,Risk,Sex,Hide Color,Total Charge,Status,
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","11/08/23","22","TRMT","RESPIRATORY","","NUFLOR 43.0 ml","402","","Spillman, Daisy","Yes","1","","1","103.9","721.0","Not Specified","Heifer","","26.66","LIVE"
"","","","","","MM3","402","","11/08/23","22","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","103.9","721.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","11/08/23","22","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","103.9","721.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","401","","10/19/23","2","MOVE","","","","401","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","113","IVOMEC (GEN PON) 25.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/19/23","-23","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/18/23","-24","PROCESS","","","","SO4","","","No","","","","","735.0","Not Specified","Heifer","","","LIVE"
"MM100","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","11/14/23","28","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","402","","Spillman, Daisy","Yes","1","","1","106.1","571.0","Not Specified","Heifer","","21.08","LIVE"
"","","","","","MM3","402","","11/14/23","28","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","106.1","571.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","11/14/23","28","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","106.1","571.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","530.0","Not Specified","Heifer","","","LIVE"
"MM101","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/25/23","8","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","402","","Spillman, Daisy","Yes","1","","1","106.8","565.0","Not Specified","Heifer","","21.08","LIVE"
"","","","","","MM3","402","","10/25/23","8","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","106.8","565.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","10/25/23","8","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","106.8","565.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","630.0","Not Specified","Heifer","","","LIVE"
"MM102","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","553.0","Not Specified","Heifer","","","LIVE"
"MM103","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","11/15/23","29","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","402","","Spillman, Daisy","Yes","1","","1","105.6","573.0","Not Specified","Heifer","","21.08","LIVE"
"","","","","","MM3","402","","11/15/23","29","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","105.6","573.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","11/15/23","29","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","105.6","573.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","574.0","Not Specified","Heifer","","","LIVE"
"MM104","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","11/10/23","24","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","402","","Spillman, Daisy","Yes","1","","1","106.1","565.0","Not Specified","Heifer","","21.08","LIVE"
"","","","","","MM3","402","","11/10/23","24","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","106.1","565.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","11/10/23","24","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","106.1","565.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","548.0","Not Specified","Heifer","","","LIVE"
"MM105","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/23/23","6","TRMT","RESPIRATORY","","NUFLOR 34.0 ml","402","","Spillman, Daisy","Yes","1","","1","104.7","562.0","Not Specified","Heifer","","21.08","LIVE"
"","","","","","MM3","402","","10/23/23","6","TRMT","RESPIRATORY","R1","TREATMENT TAG 1.0 ea","402","","Spillman, Daisy","Yes","1","","1","104.7","562.0","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","402","","10/23/23","6","TRMT","RESPIRATORY","R1","VITACHARGE 1.0 ds","402","","Spillman, Daisy","Yes","1","","1","104.7","562.0","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","516.0","Not Specified","Heifer","","","LIVE"
"MM106","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","669.0","Not Specified","Heifer","","","LIVE"
"MM107","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","586.0","Not Specified","Heifer","","","LIVE"
"MM108","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","BRAND 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","0.50","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","REVALOR XS 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","8.18","LIVE"
"","","","","","MM3","301","","01/20/24","95","REIMPLANT","","","VISION 7 SOMNUS WITH SPURT 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.02","LIVE"
"","","","","","MM3","301","","12/27/23","71","MOVE","","","","301","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","402","","10/23/23","6","MOVE","","","","402","","","No","","","","","","Not Specified","Heifer","","","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","ID Tag 1.0 ea","","","","No","","","","","","Not Specified","Heifer","","1.50","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","INFORCE 3 (NASAL) 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.64","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","IVOMEC (GEN PON) 28.0 ml","","","","No","","","","","","Not Specified","Heifer","","0.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","PYRAMID 5 PRESPONSE SQ 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","3.79","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","113","SYNANTHIC 6.0 ml","","","","No","","","","","","Not Specified","Heifer","","1.56","LIVE"
"","","","","","MM3","SO4","","10/23/23","-19","INTPROC","","","VITACHARGE 1.0 ds","","","","No","","","","","","Not Specified","Heifer","","1.29","LIVE"
"","","","","","MM3","SO4","","10/20/23","-22","PROCESS","","","","SO4","","","No","","","","","634.0","Not Specified","Heifer","","","LIVE"
"MM109","","","","","MM3","103","","01/20/24","95","MOVE","","","","103","","","No","","","","","","Not Specified","Heifer","","","LIVE"
